TIME,MIN,MAX,OTHER
20140731 005410983,1.69192,1.69222,0
20140731 005411247,1.69193,1.69223,0
20140731 005420483,1.69194,1.69224,0
20140731 005420733,1.69195,1.69225,0
20140731 005425247,1.69194,1.69224,0
20140731 005436497,1.69198,1.69228,0
20140731 005436747,1.69196,1.69226,0
20140731 005440747,1.69199,1.69229,0
20140731 005440997,1.69203,1.69233,0
20140731 005441747,1.69204,1.69234,0
20140731 005446247,1.69205,1.69235,0
20140731 005447247,1.69204,1.69234,0
20140731 005456247,1.69201,1.69231,0
20140731 005456497,1.69203,1.69233,0
20140731 005456747,1.69204,1.69234,0
20140731 005506263,1.69203,1.69233,0
20140731 005516747,1.69204,1.69234,0
20140731 005537747,1.69201,1.69231,0
20140731 005552497,1.69203,1.69233,0
20140731 005552730,1.69202,1.69232,0
20140731 005553730,1.69203,1.69233,0
20140731 005637497,1.69202,1.69232,0
20140731 005637997,1.69203,1.69233,0
20140731 005642747,1.69204,1.69234,0
20140731 005644997,1.69203,1.69233,0
20140731 005647230,1.69204,1.69234,0
20140731 005647747,1.69203,1.69233,0
20140731 005652497,1.69199,1.69229,0
20140731 005722997,1.69201,1.69231,0
20140731 005831747,1.69202,1.69232,0
20140731 005855747,1.69201,1.69231,0
20140731 005856230,1.69202,1.69232,0
20140731 005917510,1.69207,1.69237,0
20140731 005917747,1.69209,1.69239,0
20140731 005917997,1.69213,1.69243,0
20140731 005918247,1.69219,1.69249,0
20140731 005918747,1.69217,1.69247,0
20140731 005918997,1.69216,1.69246,0
20140731 005919247,1.69212,1.69242,0
20140731 005919747,1.69213,1.69243,0
20140731 005927747,1.69218,1.69248,0
20140731 005939247,1.69217,1.69247,0
20140731 005958997,1.69212,1.69242,0
20140731 010000747,1.69211,1.69241,0
20140731 010000997,1.69213,1.69243,0
20140731 010013997,1.69214,1.69244,0
20140731 010018247,1.69213,1.69243,0
20140731 010018497,1.69212,1.69242,0
20140731 010034997,1.69213,1.69243,0
20140731 010106747,1.69214,1.69244,0
20140731 010111747,1.69215,1.69245,0
20140731 010111997,1.69218,1.69248,0
20140731 010112247,1.69215,1.69245,0
20140731 010112497,1.69214,1.69244,0
20140731 010113997,1.69215,1.69245,0
20140731 010120247,1.69214,1.69244,0
20140731 010123997,1.69215,1.69245,0
20140731 010125997,1.69214,1.69244,0
20140731 010126247,1.69213,1.69243,0
20140731 010134997,1.69214,1.69244,0
20140731 010155247,1.69213,1.69243,0
20140731 010204980,1.69214,1.69244,0
20140731 010205497,1.69213,1.69243,0
20140731 010206997,1.69214,1.69244,0
20140731 010207747,1.69213,1.69243,0
20140731 010212747,1.69212,1.69242,0
20140731 010221997,1.69211,1.69241,0
20140731 010324743,1.69213,1.69243,0
20140731 010324993,1.69214,1.69244,0
20140731 010325243,1.69215,1.69245,0
20140731 010331510,1.69212,1.69242,0
20140731 010331993,1.69213,1.69243,0
20140731 010335243,1.69214,1.69244,0
20140731 010337243,1.69215,1.69245,0
20140731 010337493,1.69216,1.69246,0
20140731 010346243,1.69215,1.69245,0
20140731 010352993,1.69216,1.69246,0
20140731 010355743,1.69217,1.69247,0
20140731 010404993,1.69216,1.69246,0
20140731 010405477,1.69215,1.69245,0
20140731 010409477,1.69214,1.69244,0
20140731 010409743,1.69215,1.69245,0
20140731 010417243,1.69213,1.69243,0
20140731 010417743,1.69214,1.69244,0
20140731 010423493,1.69215,1.69245,0
20140731 010431743,1.69214,1.69244,0
20140731 010459993,1.69215,1.69245,0
20140731 010503243,1.69211,1.69241,0
20140731 010503493,1.69214,1.69244,0
20140731 010503743,1.69215,1.69245,0
20140731 010507243,1.69214,1.69244,0
20140731 010507493,1.69215,1.69245,0
20140731 010507727,1.69214,1.69244,0
20140731 010508243,1.69215,1.69245,0
